id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
317982,VEDG,medium_airport,Kazi Nazrul Islam Airport,23.6225,87.243,300,AS,IN,IN-WB,Durgapur,1,VEDG,RDP,,,https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam_Airport,"Andal Airport, Durgapur Airport",0,2016-05-20T12:34:28+00:00
317983,IN-0099,small_airport,Durgapur Steel Plant Airport,23.58331,87.339787,290,AS,IN,IN-WB,Durgapur,0,,,,,,,0,2016-05-20T20:47:02+00:00
46512,IN-0025,small_airport,Faizabad Airport,26.7511282,82.1543651,350,AS,IN,IN-UP,Faizabad,1,,,,,,,0,2010-09-09T10:27:57+00:00
46566,IN-0043,heliport,STC BSF Indian Army Helipad,24.3267,93.67546667,,AS,IN,IN-MN,Gangpimual,0,,,,,,,0,2010-12-29T19:12:44+00:00
46567,IN-0044,heliport,PAP Complex Heliport,31.29208333,75.6072,766,AS,IN,IN-PB,Jalandhar,0,,,,,,,0,2010-12-29T19:09:41+00:00
46608,IN-0056,closed,Kalyan airstrip,19.17921973,73.13918352,,AS,IN,IN-MM,Kalyan,0,,,,,http://en.wikipedia.org/wiki/Kalyan_International_Airport,,0,2010-12-28T14:02:23+00:00
46607,IN-0055,closed,Kanchrapara Airfield,22.92293299,88.45992923,,AS,IN,IN-WB,Kanchrapara,0,,,,,http://en.wikipedia.org/wiki/Kanchrapara_Airfield,Calcutta,0,2010-12-28T14:00:08+00:00
46568,IN-0045,heliport,Catholic Medical Centre Helipad,24.8062,93.94275,,AS,IN,IN-MN,Kangla,0,,,,,,,0,2010-12-29T19:08:53+00:00
329504,VOKN,medium_airport,Kannur International Airport,11.918614,75.547211,330,AS,IN,IN-KL,Kannur,1,VOKN,CNN,,,https://en.wikipedia.org/wiki/Kannur_International_Airport,,0,2018-10-21T15:29:30+00:00
46624,IN-0061,small_airport,Khandwa Airport,21.85711746,76.33695602,,AS,IN,IN-MP,Khandwa,0,,,,,,,0,2010-12-28T13:53:52+00:00
46572,IN-0049,heliport,Kohima Helipad,25.66306667,94.11393333,,AS,IN,IN-NL,Kohima,0,,,,,,,0,2010-12-29T19:14:22+00:00
46562,IN-0039,heliport,Lebong Helipad,27.05908333,88.27773333,,AS,IN,IN-WB,Lebong,0,,,,,,,0,2010-12-29T18:58:39+00:00
317981,IN-0098,heliport,Maithon Heliport,23.785,86.7935,529,AS,IN,IN-JH,Maithon,0,,,,,,Gogna Colony,0,2016-05-20T12:01:00+00:00
46575,IN-0052,heliport,Mathura Heliport,27.46423333,77.68241667,,AS,IN,IN-UP,Mathura,0,,,,,,,0,2010-12-29T19:18:06+00:00
46377,IN-0022,heliport,Kunjali Helipad,18.89527337,72.80849397,,AS,IN,IN-MM,Mimbai,0,,,,,,,0,2010-04-25T19:18:17+00:00
42724,IN-0007,heliport,Minicoy Helipad,8.273630142,73.02230072,,AS,IN,IN-LD,Minicoy Island,0,,,,,,Maliku,0,2009-08-29T10:47:47+00:00
46376,IN-0021,heliport,Shikra Naval Helibase,18.91334568,72.82921135,,AS,IN,IN-MM,Mumbai,0,,,,,,,0,2010-04-25T19:13:14+00:00
46569,IN-0046,heliport,Butcher Island Helipad,18.9623,72.90308333,,AS,IN,IN-MM,Mumbai,0,,,,,,,0,2010-12-29T19:17:21+00:00
46570,IN-0047,heliport,Mahalaxmi Race Course Helipad,18.98203333,72.82156667,,AS,IN,IN-MM,Mumbai,0,,,,,,Bombay,0,2010-12-29T19:16:23+00:00
46571,IN-0048,heliport,Raj Bhavan Helipad,18.94265,72.79401667,,AS,IN,IN-MM,Mumbai,0,,,,,,,0,2010-12-29T19:16:50+00:00
46564,IN-0041,heliport,HQ Eastern Air Command Helipad,25.53818333,91.82655,,AS,IN,IN-ML,Myliem,0,,,,,,,0,2010-12-29T19:10:56+00:00
46560,IN-0037,heliport,Namchi Helipad,27.15673333,88.32206667,,AS,IN,IN-SK,Nayabazar,0,,,,,,,0,2010-12-29T19:00:34+00:00
331083,IN-0105,small_airport,Muhammad Ali Khan,0,0,,AS,IN,IN-DL,New Delhi,1,,,,https://ruhaniilamblackmagic.wordpress.com/,,{Uk/Usa}Rohani Ilaj For Love Marriage +91-9588073233,0,2019-04-28T06:04:05+00:00
314033,OMN,small_airport,Osmanabad Airport,18.281,76.0574,2277,AS,IN,IN-MM,Osmanabad,0,,OMN,,,http://en.wikipedia.org/wiki/Osmanabad_Airport,,0,2015-03-13T12:40:34+00:00
46563,IN-0040,heliport,Pedong Helipad,27.15593333,88.61065,,AS,IN,IN-SK,Pedong,0,,,,,,,0,2010-12-29T18:58:01+00:00
46559,IN-0036,heliport,Pelling Helipad,27.3005,88.23085,,AS,IN,IN-SK,Pelling City,0,,,,,,,0,2010-12-29T19:01:30+00:00
46573,IN-0050,heliport,Phalodi Airfield,27.11283333,72.389,,AS,IN,IN-RJ,Phalodi,0,,,,,,,0,2013-02-19T03:17:06+00:00
311989,IN-0088,small_airport,Poonch Airport,33.76875,74.083753,3219,AS,IN,IN-JK,Poonch,0,,,,,http://en.wikipedia.org/wiki/Poonch_Airport,Punch,0,2014-05-24T10:27:33+00:00
46606,IN-0054,closed,Charra Airfield,23.36577729,86.43673897,,AS,IN,IN-WB,Purulia,0,,,,,http://en.wikipedia.org/wiki/Charra_Airfield,,0,2010-12-28T13:56:20+00:00
313998,RMD,small_airport,Basanth Nagar Airport,18.701,79.3923,670,AS,IN,IN-TG,Ramagundam,0,VORG,RMD,,,http://en.wikipedia.org/wiki/Ramagundam_Airport,,0,2016-01-12T23:24:11+00:00
313997,VORG,small_airport,Basanth Nagar Airport,18.701,79.3923,670,AS,IN,IN-U-A,Ramagundam,0,VORG,RMD,,,http://en.wikipedia.org/wiki/Ramagundam_Airport,,0,2015-03-10T00:26:53+00:00
317980,IN-0097,small_airport,Surichua Air Base,24.18824,87.701722,280,AS,IN,IN-WB,Rampurhat,0,,,,,,Rampur Hat,0,2016-05-20T11:31:55+00:00
46609,IN-0057,closed,Rasgovindpur Airstrip,21.80508952,87.04690933,,AS,IN,IN-OR,Rasgovindpur,0,,,,,,,0,2010-12-28T14:03:32+00:00
46515,IN-0026,small_airport,Korba Airport,22.41416667,82.71944444,1200,AS,IN,IN-CT,Rumgara,0,,,,,,,0,2010-09-14T10:31:36+00:00
46555,IN-0032,heliport,Saiha Helipad,22.48858333,92.98695,,AS,IN,IN-MZ,Saiha,1,,,,,,,0,2012-08-18T18:08:22+00:00
46558,IN-0035,heliport,Sevoke Road Indian Army Heliport,26.7744,88.45231667,472,AS,IN,IN-WB,Salugara,0,,,,,,,0,2010-12-29T19:02:17+00:00
46553,IN-0030,heliport,Serchhip Helipad,23.32875,92.85606667,,AS,IN,IN-MZ,Serchhip,0,,,,,,,0,2010-12-29T17:15:59+00:00
46565,IN-0042,heliport,Shillong Indian Army Helipad,25.54425,91.88171667,,AS,IN,IN-ML,Shillong,0,,,,,,,0,2010-12-29T18:56:49+00:00
327452,VASD,medium_airport,Shirdi Airport,19.688611,74.378889,1926,AS,IN,IN-MM,Shirdi,1,VASD,SAG,,,https://en.wikipedia.org/wiki/Shirdi_Airport,,0,2018-04-30T08:54:36+00:00
46625,IN-0062,small_airport,Shirpur Airport,21.32399879,74.95673418,,AS,IN,IN-MM,Shirpur,0,,,,,,"Shirpur, Dhule",0,2010-12-27T06:30:01+00:00
46640,IN-0064,small_airport,Umaria Air Field,23.53251391,80.80821991,1510,AS,IN,IN-MP,Umaria,0,,,,,,,0,2011-01-22T04:42:50+00:00
46561,IN-0038,heliport,Upper Tadong Indian Army Helipad,27.30671667,88.59965,,AS,IN,IN-SK,Upper Tadong,0,,,,,,,0,2010-12-29T18:59:38+00:00
319166,IN-0101,small_airport,Vanasthali Airport,26.407627,75.870128,,AS,IN,IN-RJ,Vanasthali,0,,,,,,,0,2016-06-28T04:47:31+00:00
46557,IN-0034,small_airport,Vijay Nagar Airport,19.8841,73.84056667,,AS,IN,IN-MM,Vijay Nagar,0,,,,,,,0,2010-12-29T19:02:57+00:00
